@relation 'trainingData-weka.filters.unsupervised.attribute.Remove-R2-6,8,10,13'

@attribute age numeric
@attribute housing {yes,no}
@attribute contact {unknown,cellular,telephone}
@attribute month {may,jun,jul,aug,oct,nov,dec,jan,feb,mar,apr,sep}
@attribute duration numeric
@attribute pdays numeric
@attribute previous numeric
@attribute poutcome {unknown,failure,other,success}
@attribute termDeposit {no,yes}

@data
38,no,cellular,aug,132,-1,0,unknown,no
60,no,cellular,aug,352,-1,0,unknown,no
49,no,cellular,aug,269,-1,0,unknown,no
34,no,cellular,aug,73,-1,0,unknown,no
40,no,cellular,aug,409,-1,0,unknown,no
49,no,cellular,aug,100,-1,0,unknown,no
51,no,cellular,aug,60,-1,0,unknown,no
31,no,cellular,aug,94,-1,0,unknown,no
51,no,cellular,aug,88,-1,0,unknown,no
33,no,cellular,aug,182,-1,0,unknown,no
55,yes,cellular,aug,201,-1,0,unknown,no
42,no,cellular,aug,403,-1,0,unknown,no
37,yes,cellular,aug,1149,-1,0,unknown,yes
39,no,cellular,aug,130,-1,0,unknown,no
35,yes,cellular,aug,119,-1,0,unknown,no
32,no,cellular,aug,289,-1,0,unknown,no
43,yes,cellular,aug,221,-1,0,unknown,no
50,no,cellular,aug,665,-1,0,unknown,yes
50,no,cellular,aug,143,-1,0,unknown,no
55,no,cellular,aug,81,-1,0,unknown,no
48,no,cellular,aug,62,-1,0,unknown,no
47,yes,cellular,aug,151,-1,0,unknown,no
39,no,cellular,aug,87,-1,0,unknown,no
31,no,cellular,aug,202,-1,0,unknown,no
41,yes,cellular,aug,69,-1,0,unknown,no
59,no,cellular,aug,432,-1,0,unknown,no
45,no,cellular,aug,299,-1,0,unknown,no
52,no,cellular,aug,404,-1,0,unknown,yes
32,yes,cellular,aug,203,-1,0,unknown,no
38,no,cellular,aug,95,-1,0,unknown,no
48,no,cellular,aug,157,-1,0,unknown,no
39,yes,cellular,aug,78,-1,0,unknown,no
35,yes,cellular,aug,250,-1,0,unknown,no
36,no,cellular,aug,296,-1,0,unknown,no
36,yes,cellular,aug,141,-1,0,unknown,no
40,no,cellular,aug,737,-1,0,unknown,yes
60,no,cellular,aug,324,-1,0,unknown,no
40,no,cellular,aug,156,-1,0,unknown,no
33,yes,cellular,aug,275,-1,0,unknown,no
51,no,cellular,aug,328,-1,0,unknown,no
45,no,cellular,aug,376,-1,0,unknown,no
47,no,cellular,aug,260,-1,0,unknown,no
34,yes,cellular,aug,871,-1,0,unknown,yes
57,yes,cellular,aug,89,-1,0,unknown,no
36,no,cellular,aug,122,-1,0,unknown,no
40,yes,cellular,aug,98,-1,0,unknown,no
45,yes,cellular,aug,165,-1,0,unknown,no
52,no,cellular,aug,684,-1,0,unknown,no
43,no,cellular,aug,379,-1,0,unknown,yes
47,no,cellular,aug,310,-1,0,unknown,no
59,no,telephone,aug,79,-1,0,unknown,no
59,no,cellular,aug,292,-1,0,unknown,no
55,no,cellular,aug,15,-1,0,unknown,no
30,no,cellular,aug,851,-1,0,unknown,yes
34,yes,telephone,aug,60,-1,0,unknown,no
41,yes,cellular,aug,559,-1,0,unknown,no
34,no,cellular,aug,136,-1,0,unknown,no
52,no,cellular,aug,733,-1,0,unknown,no
35,no,cellular,aug,713,-1,0,unknown,no
41,no,cellular,aug,104,-1,0,unknown,no
40,no,cellular,aug,832,-1,0,unknown,no
44,no,cellular,aug,169,-1,0,unknown,no
31,no,cellular,aug,195,-1,0,unknown,no
30,no,cellular,aug,321,-1,0,unknown,no
32,no,cellular,aug,116,-1,0,unknown,no
58,no,cellular,aug,96,-1,0,unknown,no
56,no,cellular,aug,111,-1,0,unknown,no
30,yes,cellular,aug,92,-1,0,unknown,no
54,no,cellular,aug,327,-1,0,unknown,no
51,no,cellular,aug,202,-1,0,unknown,no
59,yes,cellular,aug,314,-1,0,unknown,no
34,no,cellular,aug,990,-1,0,unknown,yes
39,no,cellular,aug,69,-1,0,unknown,no
47,no,cellular,aug,144,-1,0,unknown,no
48,no,cellular,aug,529,-1,0,unknown,yes
32,no,cellular,aug,363,-1,0,unknown,no
36,no,cellular,aug,342,-1,0,unknown,no
32,no,cellular,aug,31,-1,0,unknown,no
30,no,cellular,aug,75,-1,0,unknown,no
53,no,cellular,aug,111,-1,0,unknown,no
33,no,cellular,aug,1148,-1,0,unknown,yes
56,no,cellular,aug,75,-1,0,unknown,no
30,no,cellular,aug,157,-1,0,unknown,no
30,no,cellular,aug,382,-1,0,unknown,no
37,no,cellular,aug,257,-1,0,unknown,no
30,no,cellular,aug,99,-1,0,unknown,no
35,no,cellular,aug,356,-1,0,unknown,no
33,no,cellular,aug,212,-1,0,unknown,no
34,no,telephone,aug,490,-1,0,unknown,no
41,no,cellular,aug,209,-1,0,unknown,no
42,no,cellular,aug,175,-1,0,unknown,no
30,yes,cellular,aug,130,-1,0,unknown,no
42,yes,cellular,aug,78,-1,0,unknown,no
47,no,cellular,aug,73,-1,0,unknown,no
43,yes,cellular,aug,84,-1,0,unknown,no
50,yes,cellular,aug,168,-1,0,unknown,no
40,no,cellular,aug,159,-1,0,unknown,no
35,no,cellular,aug,388,-1,0,unknown,no
47,yes,cellular,aug,99,-1,0,unknown,no
47,yes,cellular,aug,82,-1,0,unknown,no
44,no,cellular,aug,73,-1,0,unknown,no
53,no,cellular,aug,205,-1,0,unknown,no
32,no,cellular,aug,202,-1,0,unknown,no
30,no,cellular,aug,394,-1,0,unknown,no
51,no,cellular,aug,233,-1,0,unknown,no
56,no,cellular,aug,107,-1,0,unknown,no
30,yes,cellular,aug,163,-1,0,unknown,no
47,no,cellular,aug,399,-1,0,unknown,no
54,no,cellular,aug,274,-1,0,unknown,no
36,no,cellular,aug,150,-1,0,unknown,no
34,yes,cellular,aug,209,-1,0,unknown,no
36,no,cellular,aug,67,-1,0,unknown,no
30,no,cellular,aug,293,-1,0,unknown,no
42,no,cellular,aug,75,-1,0,unknown,no
34,no,cellular,aug,413,-1,0,unknown,no
56,no,cellular,aug,58,-1,0,unknown,no
37,yes,cellular,aug,904,-1,0,unknown,yes
59,no,cellular,aug,48,-1,0,unknown,no
31,no,cellular,aug,275,-1,0,unknown,no
38,no,cellular,aug,449,-1,0,unknown,no
40,no,cellular,aug,158,-1,0,unknown,no
42,no,cellular,aug,113,-1,0,unknown,no
42,no,cellular,aug,127,-1,0,unknown,no
58,no,cellular,aug,740,-1,0,unknown,no
48,no,cellular,aug,65,-1,0,unknown,no
52,no,cellular,aug,152,-1,0,unknown,no
52,no,cellular,aug,106,-1,0,unknown,no
40,yes,cellular,aug,464,-1,0,unknown,no
35,no,cellular,aug,76,-1,0,unknown,no
38,no,cellular,aug,81,-1,0,unknown,no
51,no,cellular,aug,169,-1,0,unknown,no
48,no,cellular,aug,103,-1,0,unknown,no
30,no,cellular,aug,90,-1,0,unknown,no
54,no,cellular,aug,152,-1,0,unknown,no
34,yes,cellular,aug,67,-1,0,unknown,no
36,no,cellular,aug,175,-1,0,unknown,no
42,no,cellular,aug,259,-1,0,unknown,no
58,no,cellular,aug,81,-1,0,unknown,no
38,yes,cellular,aug,373,-1,0,unknown,no
40,no,cellular,aug,36,-1,0,unknown,no
48,no,cellular,aug,157,-1,0,unknown,no
39,yes,cellular,aug,133,-1,0,unknown,no
33,no,cellular,aug,106,-1,0,unknown,no
57,no,cellular,aug,707,-1,0,unknown,yes
53,no,cellular,aug,360,-1,0,unknown,no
39,no,cellular,aug,102,-1,0,unknown,no
43,yes,cellular,aug,55,-1,0,unknown,no
59,yes,cellular,aug,87,-1,0,unknown,no
42,no,cellular,aug,149,-1,0,unknown,no
58,no,cellular,aug,366,-1,0,unknown,no
33,no,cellular,aug,96,-1,0,unknown,no
48,no,cellular,aug,85,-1,0,unknown,no
36,no,cellular,aug,250,-1,0,unknown,no
35,no,cellular,aug,206,-1,0,unknown,no
57,no,cellular,aug,526,-1,0,unknown,no
36,no,cellular,aug,184,-1,0,unknown,no
41,no,cellular,aug,229,-1,0,unknown,no
47,no,cellular,aug,252,-1,0,unknown,no
40,no,cellular,aug,154,-1,0,unknown,no
47,no,cellular,aug,103,-1,0,unknown,no
35,no,cellular,aug,125,-1,0,unknown,no
48,no,cellular,aug,98,-1,0,unknown,no
33,no,cellular,aug,107,-1,0,unknown,no
56,no,cellular,aug,71,-1,0,unknown,no
31,no,cellular,aug,169,-1,0,unknown,no
43,no,cellular,aug,167,-1,0,unknown,no
44,no,cellular,aug,114,-1,0,unknown,no
41,no,cellular,aug,50,-1,0,unknown,no
56,no,cellular,aug,47,-1,0,unknown,no
35,no,cellular,aug,92,-1,0,unknown,no
30,no,cellular,aug,228,-1,0,unknown,no
37,no,telephone,aug,293,-1,0,unknown,no
36,no,cellular,aug,98,-1,0,unknown,no
54,no,cellular,aug,260,-1,0,unknown,no
30,no,cellular,aug,205,-1,0,unknown,no
57,no,cellular,aug,107,-1,0,unknown,no
59,no,cellular,aug,200,-1,0,unknown,no
39,no,cellular,aug,170,-1,0,unknown,no
57,no,cellular,aug,127,-1,0,unknown,no
47,no,cellular,aug,10,-1,0,unknown,no
50,no,cellular,aug,273,-1,0,unknown,no
47,no,cellular,aug,101,-1,0,unknown,no
57,no,cellular,aug,465,-1,0,unknown,no
32,no,cellular,aug,128,-1,0,unknown,no
34,yes,cellular,aug,593,-1,0,unknown,yes
44,no,telephone,aug,552,-1,0,unknown,yes
39,no,cellular,aug,297,-1,0,unknown,no
33,no,cellular,aug,93,-1,0,unknown,no
60,no,cellular,aug,155,-1,0,unknown,no
35,no,cellular,aug,370,-1,0,unknown,no
36,no,cellular,aug,111,-1,0,unknown,no
36,no,cellular,aug,159,-1,0,unknown,no
51,yes,telephone,aug,313,-1,0,unknown,no
30,no,cellular,aug,38,-1,0,unknown,no
50,no,cellular,aug,757,-1,0,unknown,no
37,no,cellular,aug,213,-1,0,unknown,no
59,no,cellular,aug,128,-1,0,unknown,no
34,no,cellular,aug,635,-1,0,unknown,no
49,no,cellular,aug,356,-1,0,unknown,no
41,no,cellular,aug,605,-1,0,unknown,no
42,no,cellular,aug,143,-1,0,unknown,no
35,no,cellular,aug,414,-1,0,unknown,no
33,no,cellular,aug,220,-1,0,unknown,no
31,no,cellular,aug,95,-1,0,unknown,no
36,no,cellular,aug,308,-1,0,unknown,no
42,no,cellular,aug,103,-1,0,unknown,no
48,yes,cellular,aug,69,-1,0,unknown,no
31,yes,cellular,aug,90,-1,0,unknown,no
43,no,cellular,aug,110,-1,0,unknown,no
30,no,cellular,aug,515,-1,0,unknown,no
30,no,cellular,aug,214,-1,0,unknown,no
35,no,cellular,aug,857,-1,0,unknown,yes
31,yes,cellular,aug,421,-1,0,unknown,no
54,no,cellular,aug,183,-1,0,unknown,no
39,no,cellular,aug,240,-1,0,unknown,no
30,no,cellular,aug,112,-1,0,unknown,no
58,no,cellular,aug,503,-1,0,unknown,no
60,no,cellular,aug,95,-1,0,unknown,no
54,no,cellular,aug,67,-1,0,unknown,no
55,no,cellular,aug,93,-1,0,unknown,no
45,no,cellular,aug,113,-1,0,unknown,no
30,yes,cellular,aug,103,-1,0,unknown,no
47,no,cellular,aug,106,-1,0,unknown,no
39,yes,cellular,aug,373,-1,0,unknown,no
46,no,cellular,aug,59,-1,0,unknown,no
57,no,cellular,aug,56,-1,0,unknown,no
52,no,cellular,aug,108,-1,0,unknown,no
30,no,cellular,aug,144,-1,0,unknown,no
59,no,cellular,aug,89,-1,0,unknown,no
30,no,cellular,aug,112,-1,0,unknown,no
31,no,cellular,aug,174,-1,0,unknown,no
38,no,cellular,aug,146,-1,0,unknown,no
34,no,cellular,aug,518,-1,0,unknown,yes
39,yes,cellular,aug,272,-1,0,unknown,no
45,no,cellular,aug,168,-1,0,unknown,no
42,no,cellular,aug,314,-1,0,unknown,no
51,no,telephone,aug,85,-1,0,unknown,no
40,no,cellular,aug,87,-1,0,unknown,no
47,yes,cellular,aug,90,-1,0,unknown,no
34,no,cellular,aug,505,-1,0,unknown,yes
30,no,cellular,aug,108,-1,0,unknown,no
46,no,cellular,aug,133,-1,0,unknown,no
61,no,cellular,aug,197,-1,0,unknown,no
59,no,cellular,aug,78,-1,0,unknown,no
37,no,cellular,aug,343,-1,0,unknown,no
31,yes,cellular,aug,221,-1,0,unknown,no
57,no,cellular,aug,280,-1,0,unknown,no
56,yes,cellular,aug,265,-1,0,unknown,no
35,no,cellular,aug,215,-1,0,unknown,no
33,no,cellular,aug,206,-1,0,unknown,no
32,no,cellular,aug,133,-1,0,unknown,no
43,yes,cellular,aug,159,-1,0,unknown,no
45,no,cellular,aug,195,-1,0,unknown,no
48,no,cellular,aug,145,-1,0,unknown,no
38,no,cellular,aug,85,-1,0,unknown,no
40,yes,cellular,aug,70,-1,0,unknown,no
43,yes,cellular,aug,301,-1,0,unknown,no
46,no,telephone,aug,64,-1,0,unknown,no
33,no,telephone,aug,214,-1,0,unknown,no
43,no,cellular,aug,3322,-1,0,unknown,no
60,no,cellular,aug,136,-1,0,unknown,no
42,no,cellular,aug,366,-1,0,unknown,no
30,yes,cellular,aug,1184,-1,0,unknown,yes
48,no,cellular,aug,208,-1,0,unknown,no
60,no,cellular,aug,433,-1,0,unknown,no
32,no,cellular,aug,134,-1,0,unknown,no
30,no,cellular,aug,95,-1,0,unknown,no
42,yes,cellular,aug,201,-1,0,unknown,no
32,no,cellular,aug,1151,-1,0,unknown,yes
49,no,cellular,aug,189,-1,0,unknown,no
46,no,cellular,aug,168,-1,0,unknown,no
46,no,cellular,aug,61,-1,0,unknown,no
51,no,telephone,aug,122,-1,0,unknown,no
34,no,cellular,aug,448,-1,0,unknown,no
30,yes,telephone,aug,60,-1,0,unknown,no
32,no,cellular,aug,167,-1,0,unknown,no
48,no,cellular,aug,350,-1,0,unknown,no
57,no,cellular,aug,449,-1,0,unknown,no
44,yes,cellular,aug,388,-1,0,unknown,no
38,no,cellular,aug,145,-1,0,unknown,no
59,no,cellular,aug,217,-1,0,unknown,no
47,yes,cellular,aug,337,-1,0,unknown,no
34,no,cellular,aug,94,-1,0,unknown,no
33,yes,cellular,aug,425,-1,0,unknown,no
47,no,cellular,aug,52,-1,0,unknown,no
56,no,cellular,aug,1231,-1,0,unknown,yes
44,no,cellular,aug,41,-1,0,unknown,no
49,no,cellular,aug,789,-1,0,unknown,no
31,no,telephone,aug,34,-1,0,unknown,no
30,no,cellular,aug,65,-1,0,unknown,no
47,yes,telephone,aug,128,-1,0,unknown,no
32,yes,cellular,aug,144,-1,0,unknown,no
57,yes,cellular,aug,170,-1,0,unknown,no
51,no,cellular,aug,129,-1,0,unknown,no
42,no,cellular,aug,277,-1,0,unknown,no
50,no,cellular,aug,219,-1,0,unknown,no
52,no,cellular,aug,244,-1,0,unknown,no
39,no,cellular,aug,91,-1,0,unknown,no
37,yes,cellular,aug,65,-1,0,unknown,no
34,no,telephone,aug,31,-1,0,unknown,no
30,no,cellular,aug,49,-1,0,unknown,no
46,no,telephone,aug,135,-1,0,unknown,no
32,no,telephone,aug,133,-1,0,unknown,no
59,no,telephone,aug,365,-1,0,unknown,no
35,yes,cellular,aug,101,-1,0,unknown,no
51,yes,cellular,aug,178,-1,0,unknown,no
36,no,cellular,aug,85,-1,0,unknown,no
58,no,cellular,aug,171,-1,0,unknown,no
33,no,cellular,aug,110,-1,0,unknown,no
50,no,cellular,aug,904,-1,0,unknown,yes
34,no,cellular,aug,478,-1,0,unknown,no
58,yes,cellular,aug,124,-1,0,unknown,no
30,no,telephone,aug,226,-1,0,unknown,no
34,no,cellular,aug,163,-1,0,unknown,no
30,no,cellular,aug,306,-1,0,unknown,no
48,no,cellular,aug,89,-1,0,unknown,no
60,no,cellular,aug,244,-1,0,unknown,no
45,no,cellular,aug,64,-1,0,unknown,no
58,no,cellular,aug,386,-1,0,unknown,no
42,no,cellular,aug,110,-1,0,unknown,no
57,no,cellular,aug,286,-1,0,unknown,no
36,no,telephone,aug,119,-1,0,unknown,no
52,no,cellular,aug,109,-1,0,unknown,no
37,no,cellular,aug,86,-1,0,unknown,no
45,no,cellular,aug,126,-1,0,unknown,no
58,yes,cellular,aug,314,-1,0,unknown,no
32,no,cellular,aug,253,-1,0,unknown,no
32,no,cellular,aug,390,-1,0,unknown,no
51,no,cellular,aug,45,-1,0,unknown,no
45,no,cellular,aug,109,-1,0,unknown,no
34,no,cellular,aug,76,-1,0,unknown,no
33,no,cellular,aug,1579,-1,0,unknown,yes
32,yes,cellular,aug,1871,-1,0,unknown,yes
46,no,cellular,aug,92,-1,0,unknown,no
46,no,cellular,aug,618,-1,0,unknown,yes
35,no,cellular,aug,90,-1,0,unknown,no
49,no,cellular,aug,65,-1,0,unknown,no
48,no,cellular,aug,139,-1,0,unknown,no
52,no,cellular,aug,762,-1,0,unknown,yes
45,no,cellular,aug,181,-1,0,unknown,no
32,no,cellular,aug,71,-1,0,unknown,no
51,no,cellular,aug,54,-1,0,unknown,no
48,no,cellular,aug,48,-1,0,unknown,no
31,no,cellular,aug,131,-1,0,unknown,no
57,no,cellular,aug,299,-1,0,unknown,no
32,no,cellular,aug,100,-1,0,unknown,no
34,no,cellular,aug,92,-1,0,unknown,no
33,no,cellular,aug,73,-1,0,unknown,no
32,no,cellular,aug,594,-1,0,unknown,yes
55,no,cellular,aug,625,-1,0,unknown,yes
35,yes,cellular,aug,105,-1,0,unknown,no
37,yes,cellular,aug,180,-1,0,unknown,no
60,no,cellular,aug,458,-1,0,unknown,no
54,yes,cellular,aug,195,-1,0,unknown,no
60,no,cellular,aug,87,-1,0,unknown,no
59,no,cellular,aug,197,-1,0,unknown,no
52,no,cellular,aug,131,-1,0,unknown,no
48,no,cellular,aug,68,-1,0,unknown,no
58,no,cellular,aug,251,-1,0,unknown,no
52,no,telephone,aug,138,-1,0,unknown,no
36,yes,cellular,aug,108,-1,0,unknown,no
45,no,cellular,aug,113,-1,0,unknown,no
31,no,cellular,aug,161,-1,0,unknown,no
35,yes,cellular,aug,233,-1,0,unknown,no
45,no,cellular,aug,115,-1,0,unknown,no
30,yes,cellular,aug,341,-1,0,unknown,no
49,yes,cellular,aug,26,-1,0,unknown,no
55,no,cellular,aug,151,-1,0,unknown,no
45,no,cellular,aug,230,-1,0,unknown,no
60,no,cellular,aug,393,-1,0,unknown,no
56,no,cellular,aug,111,-1,0,unknown,no
58,no,cellular,aug,84,-1,0,unknown,no
43,yes,cellular,aug,116,-1,0,unknown,no
48,no,cellular,aug,73,-1,0,unknown,no
46,no,cellular,aug,528,-1,0,unknown,yes
46,no,cellular,aug,71,-1,0,unknown,no
51,yes,cellular,aug,151,-1,0,unknown,no
51,no,cellular,aug,146,-1,0,unknown,no
36,yes,cellular,aug,266,-1,0,unknown,no
46,no,cellular,aug,74,-1,0,unknown,no
45,no,cellular,aug,34,-1,0,unknown,no
34,no,cellular,aug,113,-1,0,unknown,no
45,no,cellular,aug,122,-1,0,unknown,no
54,yes,cellular,aug,48,-1,0,unknown,no
39,no,cellular,aug,94,-1,0,unknown,no
56,no,cellular,aug,70,-1,0,unknown,no
46,no,cellular,aug,121,-1,0,unknown,no
34,no,cellular,aug,61,-1,0,unknown,no
36,no,cellular,aug,172,-1,0,unknown,no
54,yes,telephone,aug,71,-1,0,unknown,no
35,no,cellular,aug,45,-1,0,unknown,no
49,no,cellular,aug,91,-1,0,unknown,no
57,no,cellular,aug,89,-1,0,unknown,no
55,no,cellular,aug,115,-1,0,unknown,no
48,no,cellular,aug,121,-1,0,unknown,no
43,no,cellular,aug,119,-1,0,unknown,no
33,no,cellular,aug,98,-1,0,unknown,no
48,no,cellular,aug,195,-1,0,unknown,no
36,no,cellular,aug,104,-1,0,unknown,no
44,yes,cellular,aug,515,-1,0,unknown,no
35,no,cellular,aug,100,-1,0,unknown,no
58,no,cellular,aug,27,-1,0,unknown,no
42,no,cellular,aug,104,-1,0,unknown,no
55,no,cellular,aug,63,-1,0,unknown,no
60,no,cellular,aug,113,-1,0,unknown,no
55,no,cellular,aug,309,-1,0,unknown,yes
52,no,cellular,aug,124,-1,0,unknown,no
47,no,cellular,aug,207,-1,0,unknown,no
48,no,cellular,aug,98,-1,0,unknown,no
31,no,cellular,aug,100,-1,0,unknown,no
32,no,cellular,aug,219,-1,0,unknown,no
32,yes,cellular,aug,129,-1,0,unknown,no
34,no,cellular,aug,75,-1,0,unknown,no
42,no,cellular,aug,75,-1,0,unknown,no
30,no,cellular,aug,67,-1,0,unknown,no
55,no,cellular,aug,111,-1,0,unknown,no
46,no,cellular,aug,96,-1,0,unknown,no
48,no,cellular,aug,203,-1,0,unknown,no
47,yes,cellular,aug,111,-1,0,unknown,no
48,no,cellular,aug,585,-1,0,unknown,no
23,no,cellular,aug,235,-1,0,unknown,no
60,yes,cellular,aug,98,-1,0,unknown,no
56,no,cellular,aug,129,-1,0,unknown,no
30,yes,cellular,aug,315,-1,0,unknown,no
54,yes,cellular,aug,134,-1,0,unknown,no
34,no,cellular,aug,431,-1,0,unknown,no
51,no,telephone,aug,63,-1,0,unknown,no
49,no,cellular,aug,29,-1,0,unknown,no
47,no,cellular,aug,697,-1,0,unknown,yes
33,no,cellular,aug,168,-1,0,unknown,no
33,no,telephone,aug,212,-1,0,unknown,no
54,no,telephone,aug,253,-1,0,unknown,no
60,no,cellular,aug,80,-1,0,unknown,no
41,no,cellular,aug,169,-1,0,unknown,no
49,yes,telephone,aug,209,-1,0,unknown,no
57,no,cellular,aug,119,-1,0,unknown,no
43,no,cellular,aug,36,-1,0,unknown,no
48,no,telephone,aug,29,-1,0,unknown,no
33,no,telephone,aug,79,-1,0,unknown,no
40,yes,cellular,aug,192,-1,0,unknown,no
54,no,cellular,aug,144,-1,0,unknown,no
33,no,telephone,aug,331,-1,0,unknown,no
50,yes,cellular,aug,111,-1,0,unknown,no
31,no,cellular,aug,471,-1,0,unknown,no
45,no,cellular,aug,58,-1,0,unknown,no
43,no,cellular,aug,68,-1,0,unknown,no
33,no,cellular,aug,79,-1,0,unknown,no
30,no,cellular,aug,471,-1,0,unknown,yes
33,yes,cellular,aug,87,-1,0,unknown,no
37,no,cellular,aug,128,-1,0,unknown,no
33,yes,cellular,aug,170,-1,0,unknown,no
42,no,cellular,aug,101,-1,0,unknown,no
47,no,cellular,aug,263,-1,0,unknown,no
39,no,cellular,aug,80,-1,0,unknown,no
43,no,cellular,aug,52,-1,0,unknown,no
54,no,cellular,aug,254,-1,0,unknown,no
56,no,cellular,aug,150,-1,0,unknown,no
44,no,cellular,aug,70,-1,0,unknown,no
50,no,cellular,aug,204,-1,0,unknown,no
32,no,cellular,aug,130,-1,0,unknown,no
41,no,cellular,aug,781,-1,0,unknown,no
39,no,cellular,aug,74,-1,0,unknown,no
32,no,cellular,aug,66,-1,0,unknown,no
46,no,cellular,aug,80,-1,0,unknown,no
61,yes,telephone,aug,280,-1,0,unknown,no
52,no,telephone,aug,212,-1,0,unknown,no
32,yes,cellular,aug,143,-1,0,unknown,no
59,no,cellular,aug,93,-1,0,unknown,no
32,no,cellular,aug,271,-1,0,unknown,no
30,yes,cellular,aug,199,-1,0,unknown,no
54,no,cellular,aug,1126,-1,0,unknown,no
30,yes,cellular,aug,514,-1,0,unknown,no
31,yes,cellular,aug,392,-1,0,unknown,no
51,yes,cellular,aug,119,-1,0,unknown,no
52,yes,cellular,aug,151,-1,0,unknown,no
39,no,cellular,aug,150,-1,0,unknown,no
32,no,cellular,aug,547,-1,0,unknown,no
48,yes,cellular,aug,85,-1,0,unknown,no
54,no,cellular,aug,520,-1,0,unknown,yes
45,no,cellular,aug,86,-1,0,unknown,no
31,yes,cellular,aug,75,-1,0,unknown,no
46,no,cellular,aug,134,-1,0,unknown,no
52,no,cellular,aug,82,-1,0,unknown,no
55,no,cellular,aug,984,-1,0,unknown,no
45,no,cellular,aug,249,-1,0,unknown,no
53,no,cellular,aug,62,-1,0,unknown,no
31,no,cellular,aug,384,-1,0,unknown,yes
32,no,cellular,aug,377,-1,0,unknown,no
36,no,cellular,aug,64,-1,0,unknown,no
40,no,cellular,aug,261,-1,0,unknown,no
31,no,cellular,aug,1576,-1,0,unknown,yes
52,yes,cellular,aug,155,-1,0,unknown,no
48,no,cellular,aug,260,-1,0,unknown,no
39,yes,cellular,aug,103,-1,0,unknown,no
33,no,cellular,aug,178,-1,0,unknown,no
46,no,cellular,aug,504,-1,0,unknown,yes
32,no,cellular,aug,135,-1,0,unknown,no
48,no,cellular,aug,202,-1,0,unknown,no
34,no,cellular,aug,37,-1,0,unknown,no
45,no,cellular,aug,149,-1,0,unknown,no
61,no,cellular,aug,998,-1,0,unknown,yes
46,no,cellular,aug,166,-1,0,unknown,no
52,no,cellular,aug,286,-1,0,unknown,no
56,no,cellular,aug,213,-1,0,unknown,no
38,yes,cellular,aug,73,-1,0,unknown,no
49,no,cellular,aug,1559,-1,0,unknown,no
58,no,cellular,aug,194,-1,0,unknown,yes
35,yes,cellular,aug,221,-1,0,unknown,no
33,yes,cellular,aug,304,-1,0,unknown,no
30,no,cellular,aug,124,-1,0,unknown,no
43,no,cellular,aug,67,-1,0,unknown,no
35,no,cellular,aug,276,-1,0,unknown,no
35,no,cellular,aug,457,-1,0,unknown,no
47,no,cellular,aug,885,-1,0,unknown,no
47,yes,cellular,aug,405,-1,0,unknown,no
30,no,cellular,aug,350,-1,0,unknown,no
51,yes,cellular,aug,312,-1,0,unknown,no
33,no,cellular,aug,26,-1,0,unknown,no
32,no,cellular,aug,779,-1,0,unknown,no
38,no,cellular,aug,92,-1,0,unknown,no
33,no,cellular,aug,76,-1,0,unknown,no
52,no,cellular,aug,119,-1,0,unknown,no
41,no,cellular,aug,296,-1,0,unknown,no
32,yes,cellular,aug,193,-1,0,unknown,no
30,no,cellular,aug,243,-1,0,unknown,no
45,no,cellular,aug,835,-1,0,unknown,no
38,no,cellular,aug,205,-1,0,unknown,no
37,no,cellular,aug,724,-1,0,unknown,yes
37,no,cellular,aug,244,-1,0,unknown,no
44,no,cellular,aug,212,-1,0,unknown,no
45,no,cellular,aug,119,-1,0,unknown,no
31,no,cellular,aug,709,-1,0,unknown,no
43,no,cellular,aug,241,-1,0,unknown,no
46,no,cellular,aug,314,-1,0,unknown,no
40,yes,cellular,aug,43,-1,0,unknown,no
33,no,cellular,aug,127,-1,0,unknown,no
49,yes,cellular,aug,285,-1,0,unknown,no
60,no,cellular,aug,393,-1,0,unknown,no
35,no,cellular,aug,242,-1,0,unknown,no
56,no,cellular,aug,82,-1,0,unknown,no
30,no,cellular,aug,189,-1,0,unknown,no
37,no,cellular,aug,129,-1,0,unknown,no
49,no,cellular,aug,157,-1,0,unknown,no
39,no,cellular,aug,195,-1,0,unknown,no
31,no,cellular,aug,298,-1,0,unknown,no
55,no,cellular,aug,43,-1,0,unknown,no
58,no,cellular,aug,273,-1,0,unknown,no
60,no,cellular,aug,37,-1,0,unknown,no
48,no,cellular,aug,99,-1,0,unknown,no
46,no,cellular,aug,139,-1,0,unknown,no
37,yes,cellular,aug,97,-1,0,unknown,no
49,no,cellular,aug,78,-1,0,unknown,no
39,no,cellular,aug,192,-1,0,unknown,no
45,no,cellular,aug,120,-1,0,unknown,no
48,no,cellular,aug,607,-1,0,unknown,no
38,no,cellular,aug,141,-1,0,unknown,no
52,no,cellular,aug,123,-1,0,unknown,no
33,no,cellular,aug,116,-1,0,unknown,no
58,no,cellular,aug,156,-1,0,unknown,no
53,no,cellular,aug,58,-1,0,unknown,no
56,no,cellular,aug,122,-1,0,unknown,no
32,no,cellular,aug,286,-1,0,unknown,no
38,no,cellular,aug,645,-1,0,unknown,yes
60,no,cellular,aug,316,-1,0,unknown,no
31,no,cellular,aug,158,-1,0,unknown,no
47,yes,cellular,aug,125,-1,0,unknown,no
59,no,cellular,aug,112,-1,0,unknown,no
60,no,cellular,aug,54,-1,0,unknown,no
